Type,GENOTYPE,Long,Lat,Elevation,Race,CIMMYT_Availability
SeeD,CIMMYTMA-005855,-98.136052,16.539657,221,TEPECI,Add to Cart
SeeD,CIMMYTMA-005856,-98.10282,16.655201,507,NALTEL,Add to Cart
SeeD,CIMMYTMA-005857,-96.172744,17.186388,1180,BOLITA,Add to Cart
SeeD,CIMMYTMA-005858,-99.481609,24.25333,349,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005859,-99.460659,24.408973,348,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005860,-88.51666667,20.85,31,NALTEL,Add to Cart
SeeD,CIMMYTMA-005861,-89.286389,20.204528,36,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005862,-88.137823,21.15474,17,NALTEL,Add to Cart
SeeD,CIMMYTMA-005863,-88.137823,21.15474,17,NALTEL,Add to Cart
SeeD,CIMMYTMA-005864,-88.51666667,20.85,31,NALTEL,Add to Cart
SeeD,CIMMYTMA-005865,-88.732723,20.730074,28,NALTEL,Add to Cart
SeeD,CIMMYTMA-005866,-89.89799,21.014771,4,DZITBA,Add to Cart
SeeD,CIMMYTMA-005867,-54.283493,-28.365057,250,RGWHDT,Add to Cart
SeeD,CIMMYTMA-005871,-53.21666667,5.483333333,13,NORCAT,Add to Cart
SeeD,CIMMYTMA-005872,-97.957508,17.19135,1656,BOLITA,Add to Cart
SeeD,CIMMYTMA-005873,-52.694832,5.159517,9,COSTCR,Add to Cart
SeeD,CIMMYTMA-005878,-90.740704,18.572773,95,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005879,-47.300751,-21.294105,735,PADENT,Add to Cart
SeeD,CIMMYTMA-005880,-100.9663889,28.47388889,377,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005881,-96.81666667,18.13333333,1787,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005882,-96.81666667,18.13333333,1700,OLOTON,Add to Cart
SeeD,CIMMYTMA-005883,-96.81666667,18.13333333,1787,OLOTON,Add to Cart
SeeD,CIMMYTMA-005885,-96.81666667,18.13333333,1787,OLOTON,Add to Cart
SeeD,CIMMYTMA-005887,-96.81666667,18.13333333,1700,BOLITA,Add to Cart
SeeD,CIMMYTMA-005888,-96.81666667,18.13333333,1787,CONICO,Add to Cart
SeeD,CIMMYTMA-005889,-96.78333333,18.11666667,1520,OLOTON,Add to Cart
SeeD,CIMMYTMA-005890,-96.072619,17.054241,1987,BOLITA,Add to Cart
SeeD,CIMMYTMA-005891,-96.556048,17.532596,2074,BOLITA,Add to Cart
SeeD,CIMMYTMA-005892,-95.038068,16.50933,37,CONICO,Add to Cart
SeeD,CIMMYTMA-005893,-97.28339,16.233634,1512,OLOTON,Add to Cart
SeeD,CIMMYTMA-005894,-96.81666667,18.13333333,1787,CONICO,Add to Cart
SeeD,CIMMYTMA-005896,-96.81666667,18.13333333,1787,CONICO,Add to Cart
SeeD,CIMMYTMA-005898,-96.911836,18.168377,1893,CONICO,Add to Cart
SeeD,CIMMYTMA-005899,-96.911836,18.168377,1893,CONICO,Add to Cart
SeeD,CIMMYTMA-005900,-96.950662,18.168563,2019,CONICO,Add to Cart
SeeD,CIMMYTMA-005902,-49.68333333,-28.93333333,26,DENTAD,Add to Cart
SeeD,CIMMYTMA-005903,-50.29311,-27.742227,939,DTRGLI,Add to Cart
SeeD,CIMMYTMA-005905,-92.38333333,16.28333333,977,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005906,-92.137003,15.556193,782,TEPECI,Add to Cart
SeeD,CIMMYTMA-005907,-49.65,-27.21666667,345,REDDNT,Add to Cart
SeeD,CIMMYTMA-005908,-49.65,-27.21666667,345,DENTAD,Add to Cart
SeeD,CIMMYTMA-005909,-101.2833333,17.51666667,31,NALTEL,Add to Cart
SeeD,CIMMYTMA-005910,-46.13333333,-23.58333333,783,CHARUA,Add to Cart
SeeD,CIMMYTMA-005911,-101.584992,21.876838,1951,CSERJA,Add to Cart
SeeD,CIMMYTMA-005912,-51.483333,-21.533333,373,CHARUA,Add to Cart
SeeD,CIMMYTMA-005913,-101.7,19.2,1839,VANDEN,Add to Cart
SeeD,CIMMYTMA-005914,-99.184952,18.90038,1402,TEPECI,Add to Cart
SeeD,CIMMYTMA-005915,-96.950662,18.168563,2019,CONICO,Add to Cart
SeeD,CIMMYTMA-005917,-96.879163,17.848135,1967,BOLITA,Add to Cart
SeeD,CIMMYTMA-005918,-96.549449,17.592724,1950,NALTEL,Add to Cart
SeeD,CIMMYTMA-005919,-96.556048,17.532596,2074,OLOTON,Add to Cart
SeeD,CIMMYTMA-005920,-96.556048,17.532596,2074,OLOTON,Add to Cart
SeeD,CIMMYTMA-005922,-96.556048,17.532596,2074,BOLITA,Add to Cart
SeeD,CIMMYTMA-005923,-54.16666667,-29.33333333,322,LENHA,Add to Cart
SeeD,CIMMYTMA-005924,-53.849834,-28.461223,400,REDDNT,Add to Cart
SeeD,CIMMYTMA-005925,-53.849834,-28.461223,400,BLACDT,Add to Cart
SeeD,CIMMYTMA-005926,-53.998021,-28.527081,391,PINTFT,Add to Cart
SeeD,CIMMYTMA-005927,-53.849834,-28.461223,400,REDDNT,Add to Cart
SeeD,CIMMYTMA-005928,-53.946282,-27.93324,436,RGWHDT,Add to Cart
SeeD,CIMMYTMA-005929,-54.333333,-28.033333,412,RGWHDT,Add to Cart
SeeD,CIMMYTMA-005930,-53.998021,-28.527081,391,RGWHDT,Add to Cart
SeeD,CIMMYTMA-005931,-49.75,-25.8,921,PINTFT,Add to Cart
SeeD,CIMMYTMA-005932,-49.75,-25.8,921,PADENT,Add to Cart
SeeD,CIMMYTMA-005933,-49.75,-25.8,921,CRISBL,Add to Cart
SeeD,CIMMYTMA-005935,-95.9305556,18.10027778,22,VANDEN,Add to Cart
SeeD,CIMMYTMA-005936,-96.03333333,18.03333333,29,VANDEN,Add to Cart
SeeD,CIMMYTMA-005937,-96.1,18.11666667,31,ZAPGRA,Add to Cart
SeeD,CIMMYTMA-005938,-96.044281,18.051363,36,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005939,-96.46666667,15.75,172,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005940,-96.46666667,15.75,150,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005941,-97.096379,16.35071,847,VANDEN,Add to Cart
SeeD,CIMMYTMA-005942,-97.096379,16.35071,847,TEPECI,Add to Cart
SeeD,CIMMYTMA-005943,-97.096379,16.35071,847,TEPECI,Add to Cart
SeeD,CIMMYTMA-005944,-97.096379,16.35071,847,TEPECI,Add to Cart
SeeD,CIMMYTMA-005945,-51.83333333,-21.86666667,426,PADENT,Add to Cart
SeeD,CIMMYTMA-005946,-97.28339,16.233634,1512,TEPECI,Add to Cart
SeeD,CIMMYTMA-005947,-98.026611,16.343416,187,ZAPCHI,Add to Cart
SeeD,CIMMYTMA-005948,-98.136052,16.539657,221,VANDEN,Add to Cart
SeeD,CIMMYTMA-005949,-98.136052,16.539657,221,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005950,-98.136052,16.539657,221,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005951,-98.136052,16.539657,221,TEPECI,Add to Cart
SeeD,CIMMYTMA-005952,-98.16666667,16.63333333,481,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005953,-98.16666667,16.63333333,481,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005954,-98.10282,16.655201,507,TEPECI,Add to Cart
SeeD,CIMMYTMA-005955,-98.10282,16.655201,507,NALTEL,Add to Cart
SeeD,CIMMYTMA-005956,-98.10282,16.655201,507,TEPECI,Add to Cart
SeeD,CIMMYTMA-005957,-98.10282,16.655201,507,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005958,-98.10282,16.655201,507,VANDEN,Add to Cart
SeeD,CIMMYTMA-005959,-98.10282,16.655201,507,VANDEN,Add to Cart
SeeD,CIMMYTMA-005960,-98.10282,16.655201,507,NALTEL,Add to Cart
SeeD,CIMMYTMA-005961,-98.10282,16.655201,507,OLOTIL,Add to Cart
SeeD,CIMMYTMA-005962,-97.95,17.03333333,778,TEPECI,Add to Cart
SeeD,CIMMYTMA-005963,-97.95,17.03333333,778,TEPECI,Add to Cart
SeeD,CIMMYTMA-005964,-97.95,17.03333333,778,VANDEN,Add to Cart
SeeD,CIMMYTMA-005965,-97.95,17.03333333,778,TEPECI,Add to Cart
SeeD,CIMMYTMA-005966,-96.827024,18.228816,1525,OLOTON,Add to Cart
SeeD,CIMMYTMA-005967,-96.827024,18.228816,1525,TEPECI,Add to Cart
SeeD,CIMMYTMA-005968,-96.827024,18.228816,1525,TEPECI,Add to Cart
SeeD,CIMMYTMA-005969,-96.831814,17.528084,993,VANDEN,Add to Cart
SeeD,CIMMYTMA-005970,-49.75,-25.8,921,CRISBL,Add to Cart
SeeD,CIMMYTMA-005971,-96.831814,17.528084,993,VANDEN,Add to Cart
SeeD,CIMMYTMA-005972,-96.831814,17.528084,993,BOLITA,Add to Cart
SeeD,CIMMYTMA-005973,-96.831814,17.528084,993,BOLITA,Add to Cart
SeeD,CIMMYTMA-005974,-96.48333333,15.75,146,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005975,-96.172744,17.186388,1250,BOLITA,Add to Cart
SeeD,CIMMYTMA-005977,-96.172744,17.186388,1180,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005978,-96.172744,17.186388,1180,BOLITA,Add to Cart
SeeD,CIMMYTMA-005979,-96.48333333,15.71666667,200,VANDEN,Add to Cart
SeeD,CIMMYTMA-005980,-96.3,15.78333333,95,TEPECI,Add to Cart
SeeD,CIMMYTMA-005981,-97.055869,15.883037,83,TEPECI,Add to Cart
SeeD,CIMMYTMA-005982,-97.95,17.03333333,778,NALTEL,Add to Cart
SeeD,CIMMYTMA-005983,-96.172744,17.186388,1180,BOLITA,Add to Cart
SeeD,CIMMYTMA-005984,-96.172744,17.186388,1180,BOLITA,Add to Cart
SeeD,CIMMYTMA-005985,-97.834138,20.157716,960,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005986,-97.2,20.133333,132,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005987,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005988,-97.382222,20.43027778,109,TUXPEN,Add to Cart
SeeD,CIMMYTMA-005992,-49.38333333,-20.8,514,PADENT,Add to Cart
SeeD,CIMMYTMA-005993,-47.18593,-24.278472,58,CHARUA,Add to Cart
SeeD,CIMMYTMA-005994,-48.120459,-22.305042,656,DENTAD,Add to Cart
SeeD,CIMMYTMA-005995,-50.23333333,-20.26666667,500,CHARUA,Add to Cart
SeeD,CIMMYTMA-005996,-49.61666667,-20.61666667,511,DENTAD,Add to Cart
SeeD,CIMMYTMA-005997,-47.937325,-22.545601,621,PADENT,Add to Cart
SeeD,CIMMYTMA-005998,-47.61666667,-20.88333333,853,CHARUA,Add to Cart
SeeD,CIMMYTMA-005999,-46.98333333,-23.01666667,724,DENTAD,Add to Cart
SeeD,CIMMYTMA-006000,-49.353959,-24.090256,726,CHARUA,Add to Cart
SeeD,CIMMYTMA-006001,-45.167991,-22.683396,578,CATAMA,Add to Cart
SeeD,CIMMYTMA-006002,-49.41666667,-22.4,520,COLCAT,Add to Cart
SeeD,CIMMYTMA-006003,-50.378419,-22.79463,443,CRPERO,Add to Cart
SeeD,CIMMYTMA-006004,-48.92991,-20.756582,529,DENTAD,Add to Cart
SeeD,CIMMYTMA-006005,-46.7,-23.65,782,DENTAD,Add to Cart
SeeD,CIMMYTMA-006006,-51.48333333,-20.86666667,380,CATPAG,Add to Cart
SeeD,CIMMYTMA-006007,-48.081147,-20.72905,614,CATETO,Add to Cart
SeeD,CIMMYTMA-006008,-48.057984,-20.706154,595,CRISTA,Add to Cart
SeeD,CIMMYTMA-006009,-50.010906,-20.404622,494,CHARUA,Add to Cart
SeeD,CIMMYTMA-006010,-50.010906,-20.404622,494,CHARUA,Add to Cart
SeeD,CIMMYTMA-006011,-48.81666667,-21.75,474,CHARUA,Add to Cart
SeeD,CIMMYTMA-006012,-48.000858,-22.994503,510,CHARUA,Add to Cart
SeeD,CIMMYTMA-006013,-50.65,-22.6,432,CHARUA,Add to Cart
SeeD,CIMMYTMA-006014,-50.65,-22.6,432,PADENT,Add to Cart
SeeD,CIMMYTMA-006015,-50.386864,-22.366823,542,CRISTA,Add to Cart
SeeD,CIMMYTMA-006016,-48.131135,-23.187586,527,CRPERO,Add to Cart
SeeD,CIMMYTMA-006017,-48.46666667,-20.93333333,556,PADENT,Add to Cart
SeeD,CIMMYTMA-006018,-50.268661,-21.350258,404,CHARUA,Add to Cart
SeeD,CIMMYTMA-006020,-95.038068,16.50933,37,OLOTON,Add to Cart
SeeD,CIMMYTMA-006022,-97.190899,16.249057,1829,OLOTON,Add to Cart
SeeD,CIMMYTMA-006023,-97.190899,16.249057,1829,OLOTON,Add to Cart
SeeD,CIMMYTMA-006024,-50.268661,-21.350258,404,PADENT,Add to Cart
SeeD,CIMMYTMA-006032,-56.408868,-25.453824,185,CRLINO,Add to Cart
SeeD,CIMMYTMA-006034,-57.85,-34.35,34,COLCAT,Add to Cart
SeeD,CIMMYTMA-006036,-57.277897,-34.341302,30,CUAREN,Add to Cart
SeeD,CIMMYTMA-006038,-97.957508,17.19135,1656,CONICO,Add to Cart
SeeD,CIMMYTMA-006039,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006040,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006041,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006042,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006043,-96.81666667,18.13333333,1700,CONICO,Add to Cart
SeeD,CIMMYTMA-006044,-96.81666667,18.13333333,1700,OLOTON,Add to Cart
SeeD,CIMMYTMA-006045,-96.81666667,18.13333333,1787,OLOTON,Add to Cart
SeeD,CIMMYTMA-006046,-96.81666667,18.13333333,1700,CONICO,Add to Cart
SeeD,CIMMYTMA-006047,-96.78333333,18.11666667,1593,BOLITA,Add to Cart
SeeD,CIMMYTMA-006048,-96.919424,17.515762,2000,CONICO,Add to Cart
SeeD,CIMMYTMA-006049,-96.919424,17.515762,2000,CONICO,Add to Cart
SeeD,CIMMYTMA-006050,-96.879163,17.848135,1967,BOLITA,Add to Cart
SeeD,CIMMYTMA-006051,-96.879163,17.848135,1967,BOLITA,Add to Cart
SeeD,CIMMYTMA-006052,-96.879163,17.848135,1967,OLOTON,Add to Cart
SeeD,CIMMYTMA-006053,-96.78333333,17.76666667,1860,OLOTON,Add to Cart
SeeD,CIMMYTMA-006054,-96.78333333,17.76666667,1860,OLOTON,Add to Cart
SeeD,CIMMYTMA-006055,-96.78333333,17.76666667,2060,CONICO,Add to Cart
SeeD,CIMMYTMA-006056,-96.78333333,17.76666667,1860,BOLITA,Add to Cart
SeeD,CIMMYTMA-006057,-96.78333333,17.76666667,2060,BOLITA,Add to Cart
SeeD,CIMMYTMA-006058,-96.78333333,17.76666667,1860,OLOTON,Add to Cart
SeeD,CIMMYTMA-006059,-96.072619,17.054241,1987,OLOTON,Add to Cart
SeeD,CIMMYTMA-006060,-96.072619,17.054241,1987,OLOTON,Add to Cart
SeeD,CIMMYTMA-006061,-96.072619,17.054241,1987,OLOTON,Add to Cart
SeeD,CIMMYTMA-006062,-96.06666667,17.01666667,2411,BOLITA,Add to Cart
SeeD,CIMMYTMA-006063,-96.06666667,17.01666667,2411,OLOTON,Add to Cart
SeeD,CIMMYTMA-006064,-96.06666667,17.01666667,2411,OLOTON,Add to Cart
SeeD,CIMMYTMA-006065,-96.06666667,17.01666667,2411,OLOTON,Add to Cart
SeeD,CIMMYTMA-006066,-97.816908,17.312798,1896,BOLITA,Add to Cart
SeeD,CIMMYTMA-006067,-96.549449,17.592724,1950,BOLITA,Add to Cart
SeeD,CIMMYTMA-006068,-96.556048,17.532596,2074,BOLITA,Add to Cart
SeeD,CIMMYTMA-006069,-96.556048,17.532596,2074,BOLITA,Add to Cart
SeeD,CIMMYTMA-006070,-97.55,17.03333333,2591,CONICO,Add to Cart
SeeD,CIMMYTMA-006072,-97.55,17.03333333,2591,CONICO,Add to Cart
SeeD,CIMMYTMA-006073,-97.190899,16.249057,1829,OLOTON,Add to Cart
SeeD,CIMMYTMA-006074,-97.190899,16.249057,1829,CONICO,Add to Cart
SeeD,CIMMYTMA-006075,-97.957508,17.19135,1656,CONICO,Add to Cart
SeeD,CIMMYTMA-006076,-97.957508,17.19135,1656,CONICO,Add to Cart
SeeD,CIMMYTMA-006077,-97.957508,17.19135,1656,CONICO,Add to Cart
SeeD,CIMMYTMA-006078,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006079,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006080,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006081,-97.867153,17.190837,2338,CONICO,Add to Cart
SeeD,CIMMYTMA-006082,-96.919424,17.515762,2000,BOLITA,Add to Cart
SeeD,CIMMYTMA-006083,-96.919424,17.515762,2000,TUXPEN,Add to Cart
SeeD,CIMMYTMA-006084,-96.919424,17.515762,2000,BOLITA,Add to Cart
SeeD,CIMMYTMA-006085,-96.919424,17.515762,2000,BOLITA,Add to Cart
SeeD,CIMMYTMA-006086,-96.879163,17.848135,1967,OLOTON,Add to Cart
SeeD,CIMMYTMA-006087,-96.879163,17.848135,1967,OLOTON,Add to Cart
SeeD,CIMMYTMA-006088,-96.879163,17.848135,1967,BOLITA,Add to Cart
SeeD,CIMMYTMA-006089,-96.78333333,17.76666667,1860,BOLITA,Add to Cart
SeeD,CIMMYTMA-006090,-96.78333333,17.76666667,1860,CONICO,Add to Cart
SeeD,CIMMYTMA-006091,-96.09027,17.010175,2099,BOLITA,Add to Cart
SeeD,CIMMYTMA-006092,-97.677827,17.279413,2098,CHALQU,Add to Cart
SeeD,CIMMYTMA-006093,-97.677827,17.279413,2098,CONICO,Add to Cart
SeeD,CIMMYTMA-006094,-97.677827,17.279413,2098,CONICO,Add to Cart
SeeD,CIMMYTMA-006095,-97.816908,17.312798,1896,BOLITA,Add to Cart
SeeD,CIMMYTMA-006096,-96.549449,17.592724,2063,BOLITA,Add to Cart
SeeD,CIMMYTMA-006097,-96.549449,17.592724,1950,BOLITA,Add to Cart
SeeD,CIMMYTMA-006098,-96.549449,17.592724,2063,BOLITA,Add to Cart
SeeD,CIMMYTMA-006099,-96.462174,17.114912,3071,CONICO,Add to Cart
SeeD,CIMMYTMA-006100,-96.462174,17.114912,3071,CONICO,Add to Cart
SeeD,CIMMYTMA-006101,-96.462174,17.114912,3071,CONICO,Add to Cart
SeeD,CIMMYTMA-006102,-97.55,17.03333333,2591,CONICO,Add to Cart
SeeD,CIMMYTMA-006103,-97.55,17.03333333,2591,OLOTON,Add to Cart
SeeD,CIMMYTMA-006105,-53.800792,-33.646244,11,CHARUA,Add to Cart
SeeD,CIMMYTMA-006106,-57.277897,-34.341302,30,TABLON,Add to Cart
SeeD,CIMMYTMA-006110,-103.15,20.5,1646,REVENT,Add to Cart
SeeD,CIMMYTMA-006111,-103.666667,18.75,23,TUXPEN,Add to Cart
SeeD,CIMMYTMA-006113,-97.816908,17.312798,1896,CHALQU,Add to Cart
SeeD,CIMMYTMA-006114,-54.183871,-27.844388,376,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006115,-51.357384,-28.544327,742,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006116,-53.998021,-28.527081,391,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006117,-53.087807,-29.347281,388,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006118,-50.5,-29.8,147,PINTFT,Add to Cart
SeeD,CIMMYTMA-006119,-54.18627,-27.841705,366,PINTFT,Add to Cart
SeeD,CIMMYTMA-006120,-53.340291,-31.494769,399,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006121,-54.009359,-28.263266,310,CRAVRG,Add to Cart
SeeD,CIMMYTMA-006122,-54.395018,-28.199076,309,PADENT,Add to Cart
SeeD,CIMMYTMA-006123,-49.75,-25.8,921,CRISBL,Add to Cart
SeeD,CIMMYTMA-006125,-49.68333333,-28.93333333,26,DTRGLI,Add to Cart
SeeD,CIMMYTMA-006126,-49.68333333,-28.93333333,26,DTRGLI,Add to Cart
SeeD,CIMMYTMA-006127,-49.68333333,-28.93333333,26,CHARUA,Add to Cart
SeeD,CIMMYTMA-006128,-49.68333333,-28.93333333,26,CRISBL,Add to Cart
SeeD,CIMMYTMA-006129,-49.65,-27.21666667,345,DENTAD,Add to Cart
SeeD,CIMMYTMA-006130,-49.65,-27.21666667,345,DENTAD,Add to Cart
SeeD,CIMMYTMA-006131,-49.233686,-26.918941,80,DENTAD,Add to Cart
SeeD,CIMMYTMA-006132,-49.233686,-26.918941,80,DENTAD,Add to Cart
SeeD,CIMMYTMA-006133,-49.05,-26.93333333,85,DTRGLI,Add to Cart
SeeD,CIMMYTMA-006134,-49.05,-26.933333,117,RGWHDT,Add to Cart
SeeD,CIMMYTMA-006135,-49.05,-26.93333333,85,CHARUA,Add to Cart
SeeD,CIMMYTMA-006136,-50.401444,-26.20663,807,DENTAD,Add to Cart
SeeD,CIMMYTMA-006137,-52.58333333,-27.11666667,745,DENTAD,Add to Cart
SeeD,CIMMYTMA-006138,-52.58333333,-27.11666667,745,DENTAD,Add to Cart
SeeD,CIMMYTMA-006139,-54.283493,-28.365057,250,DTRGLI,Add to Cart
SeeD,CIMMYTMA-006140,-54.224447,-28.314241,265,HICKKG,Add to Cart
SeeD,CIMMYTMA-006141,-54.02485,-27.899063,432,DENTAD,Add to Cart
SeeD,CIMMYTMA-006142,-49.005651,-28.515684,2,DENTAD,Add to Cart
SeeD,CIMMYTMA-006143,-49.825724,-22.232837,625,PADENT,Add to Cart
SeeD,CIMMYTMA-006144,-47.18593,-24.278472,58,CHARUA,Add to Cart
SeeD,CIMMYTMA-006145,-51.127617,-20.62891,353,CHARUA,Add to Cart
SeeD,CIMMYTMA-006146,-51.127617,-20.62891,353,CATETO,Add to Cart
SeeD,CIMMYTMA-006147,-51.127617,-20.62891,353,CHARUA,Add to Cart
SeeD,CIMMYTMA-006148,-46.03333333,-23.41666667,610,CRLINO,Add to Cart
SeeD,CIMMYTMA-006149,-51.127617,-20.62891,353,CATETO,Add to Cart
SeeD,CIMMYTMA-006150,-51.483333,-21.533333,373,CHARUA,Add to Cart
SeeD,CIMMYTMA-006151,-51.483333,-21.533333,373,CHARUA,Add to Cart
SeeD,CIMMYTMA-006152,-51.483333,-21.533333,373,PADENT,Add to Cart
SeeD,CIMMYTMA-006153,-51.65,-21.98333333,427,PADENT,Add to Cart
SeeD,CIMMYTMA-006154,-51.83333333,-21.86666667,426,PADENT,Add to Cart
SeeD,CIMMYTMA-006155,-51.65,-21.98333333,427,PADENT,Add to Cart
SeeD,CIMMYTMA-006156,-51.65,-21.98333333,427,CATAMA,Add to Cart
SeeD,CIMMYTMA-006157,-45.01666667,-22.66666667,530,PADENT,Add to Cart
SeeD,CIMMYTMA-006158,-45.13333333,-22.73333333,524,PADENT,Add to Cart
SeeD,CIMMYTMA-006159,-45.133333,-22.733333,525,CRISTA,Add to Cart
SeeD,CIMMYTMA-006162,-58.13333333,-32.68333333,8,DENBRA,Add to Cart
SeeD,CIMMYTMA-006167,-58.31666667,-33.4,5,CRISTA,Add to Cart
SeeD,CIMMYTMA-006183,-55.8,-31.2,176,MOROTI,Add to Cart
SeeD,CIMMYTMA-006185,-55.632887,-31.239218,203,MOROTI,Add to Cart
SeeD,CIMMYTMA-006196,-54.458131,-32.328336,148,MOROTI,Add to Cart
SeeD,CIMMYTMA-006197,-57.757907,-30.79075,63,MOROTI,Add to Cart
SeeD,CIMMYTMA-006223,-55.961115,-31.886528,159,MOROTI,Add to Cart
SeeD,CIMMYTMA-006224,-55.961115,-31.886528,159,MOROTI,Add to Cart
SeeD,CIMMYTMA-006238,-55.632887,-31.239218,203,MOROTI,Add to Cart
SeeD,CIMMYTMA-006250,-54.048978,-32.087201,154,MOROTI,Add to Cart
SeeD,CIMMYTMA-006251,-54.048978,-32.087201,154,MOROTI,Add to Cart
SeeD,CIMMYTMA-006252,-54.048978,-32.087201,154,MOROTI,Add to Cart
SeeD,CIMMYTMA-006259,-57.757907,-30.79075,63,MOROTI,Add to Cart
SeeD,CIMMYTMA-006346,-55.961115,-31.886528,159,SDENTA,Add to Cart
SeeD,CIMMYTMA-006365,-54.048978,-32.087201,154,SDENRG,Add to Cart
SeeD,CIMMYTMA-006366,-54.048978,-32.087201,154,SDENRG,Add to Cart
SeeD,CIMMYTMA-006367,-54.20068,-32.154004,160,SDENRG,Add to Cart
SeeD,CIMMYTMA-006374,-90.487282,15.092398,963,,Add to Cart
SeeD,CIMMYTMA-006375,-89.342462,14.586506,925,OLOTON,Add to Cart
SeeD,CIMMYTMA-006376,-89.366433,14.612072,1261,OLOTON,Add to Cart
SeeD,CIMMYTMA-006377,-89.366433,14.612072,1261,,Add to Cart
SeeD,CIMMYTMA-006378,-89.723898,14.766293,915,TEPECI,Add to Cart
SeeD,CIMMYTMA-006379,-90.3166667,14.266667,719,,Add to Cart
SeeD,CIMMYTMA-006381,-90.534749,14.466341,1207,,Add to Cart
SeeD,CIMMYTMA-006382,-90.534749,14.466341,1207,NEGRO,Add to Cart
SeeD,CIMMYTMA-006383,-91.948284,14.961252,981,OLOTON,Add to Cart
SeeD,CIMMYTMA-006384,-90.63333,14.43333,1209,OLOTON,Add to Cart
SeeD,CIMMYTMA-006385,-90.611516,14.548129,1546,OLOTON,Add to Cart
SeeD,CIMMYTMA-006386,-90.8,14.65,1764,OLOTON,Add to Cart
SeeD,CIMMYTMA-006387,-89.66667,15.4,172,,Add to Cart
SeeD,CIMMYTMA-006388,-90.081261,15.615979,1190,OLOTON,Add to Cart
SeeD,CIMMYTMA-006389,-90.363725,15.317942,1477,OLOTON,Add to Cart
SeeD,CIMMYTMA-006390,-89.66667,15.4,172,COMITE,Add to Cart
SeeD,CIMMYTMA-006393,-89.812671,20.00487,143,NALTEL,Add to Cart
SeeD,CIMMYTMA-006395,-90.12082,19.746176,46,,Add to Cart
SeeD,CIMMYTMA-006396,-90.740704,18.572773,95,,Add to Cart
SeeD,CIMMYTMA-006397,-100.7333333,28.23333333,382,,Add to Cart
SeeD,CIMMYTMA-006398,-95.925791,18.136573,13,,Add to Cart
SeeD,CIMMYTMA-006399,-88.137823,21.15474,17,,Add to Cart
SeeD,CIMMYTMA-006400,-55.632887,-31.239218,203,CATSUL,Add to Cart
SeeD,CIMMYTMA-006403,-54.048978,-32.087201,154,CATSUL,Add to Cart
SeeD,CIMMYTMA-006491,-55.894856,-31.81457,145,CATSUL,Add to Cart
SeeD,CIMMYTMA-006497,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006498,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006499,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006500,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006501,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006508,-55.961115,-31.886528,159,CATSUL,Add to Cart
SeeD,CIMMYTMA-006526,-55.51666667,-30.9,252,CATSUL,Add to Cart
SeeD,CIMMYTMA-006527,-55.51666667,-30.9,252,CATSUL,Add to Cart
SeeD,CIMMYTMA-006528,-55.632887,-31.239218,203,CATSUL,Add to Cart
SeeD,CIMMYTMA-006529,-55.632887,-31.239218,203,CATSUL,Add to Cart
